PCC,SEPCC,quadratic,Zscore,NPL,profitability,profit_volat,capitalization,dummies,DtoD,Lerner,Hstatistic,Concentration,HHI,Boone,developed,undeveloped,GMM,SLS,Logit,FE,RE,OLS,T,endogeneity,macro,someAveraged,sampleyear,IFrecursive,citations,reviewed_journal,regulation,global,ownership,firstpub,lnobs
0.09034516,0.03210944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8690145
0.09034516,0.03210944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8690145
0.09095975,0.03232681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8554088
0.09095975,0.03232681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8554088
0.08888385,0.03159253,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.9017372
0.08888385,0.03159253,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.9017372
0.03741605,0.03182419,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8936564
0.03348806,0.03182863,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8936564
0.09034516,0.03210944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8690145
0.09034516,0.03210944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8690145
0.0760517,0.03236736,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8554088
0.09095975,0.03232681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8554088
0.08888385,0.03159253,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.9017372
0.08888385,0.03159253,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.9017372
0.04674992,0.03181167,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8936564
0.04298601,0.03181705,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8936564
0.09034516,0.03210944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8690145
0.09034516,0.03210944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8690145
0.09095975,0.03232681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8554088
0.09095975,0.03232681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8554088
0.08888385,0.03159253,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.9017372
0.08888385,0.03159253,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.9017372
0.03647786,0.03182529,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8936564
0.03321195,0.03182892,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978953,0,0,0,10.5,0.041,1.178655,1,1,1,1,8,6.8936564
-0.06457048,0.01877183,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.7725887,1,0,0,1.5,0.095,1.6094379,1,0,1,0,9,7.9466176
-0.04032448,0.01879579,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.7725887,1,0,0,1.5,0.095,1.6094379,1,0,1,0,9,7.9466176
-0.01296672,0.01539243,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.7725887,1,0,0,1.5,0.095,1.6094379,1,0,1,0,9,8.3475904
-0.06215185,0.01536397,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.7725887,1,0,0,1.5,0.095,1.6094379,1,0,1,0,9,8.3475904
0.00379235,0.01582315,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2925485
0.05287215,0.01580113,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2925485
0.01131365,0.01611124,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2563478
0.03461902,0.01610262,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2563478
0.03326222,0.0160019,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2689882
0.0467467,0.01599326,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2689882
0.03198211,0.0162696,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2358907
0.02317191,0.01627355,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2358907
0.02532698,0.04506902,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.1984787
0.17500744,0.04438771,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.1984787
0.09767879,0.03490382,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.7007311
0.16774213,0.0345746,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.7007311
0.08845425,0.03506369,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6933237
0.06113283,0.03513583,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6933237
-0.01075801,0.03624787,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6346334
-0.07991044,0.03613405,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6346334
-0.11479308,0.03518766,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6808547
-0.07781881,0.0353144,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6808547
-0.05877135,0.03652484,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6160652
-0.17245805,0.03603988,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6160652
0.00823105,0.03724068,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.5806391
-0.07962292,0.03712371,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.5806391
0.01428979,0.03393875,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7661917
-0.00476781,0.03394183,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7661917
0.0041367,0.03438041,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7405194
-0.01461265,0.03437704,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7405194
0.02367059,0.03461747,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7262334
0.06292076,0.03455856,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7262334
0.02152485,0.03455705,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7298241
0.07933519,0.03445611,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7298241
0.02167766,0.03489204,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7105231
0.05208761,0.03485286,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7105231
-0.08931594,0.01873591,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.7725887,1,0,0,9,0.095,1.6094379,1,0,1,0,9,7.9466176
-0.06320012,0.01536295,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.7725887,1,0,0,9,0.095,1.6094379,1,0,1,0,9,8.3475904
0.04190114,0.01580936,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2925485
0.04195323,0.01609809,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2563478
0.01113512,0.01600977,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2689882
-0.00853437,0.01627733,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.6390573,1,0,0,10,0.095,1.6094379,1,0,1,0,9,8.2358907
0.10787817,0.04482038,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.1984787
0.01565717,0.03506723,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.7007311
-0.00676631,0.03520086,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6933237
-0.09170141,0.03609723,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6346334
-0.21483006,0.03459477,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6808547
-0.13376054,0.03625929,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,5.5,0.095,1.6094379,1,0,1,0,9,6.6160652
0.00183193,0.03724188,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.5806391
0.04701562,0.03390468,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7661917
0.03473449,0.03435996,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7405194
0.05360876,0.03457737,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7262334
0.04164239,0.03453507,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7298241
0.05266457,0.03485181,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0986123,1,0,0,15.5,0.095,1.6094379,1,0,1,0,9,6.7105231
0.09393688,0.01019886,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,0,10,9.1620951
-0.02199329,0.00914328,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,0,10,9.3889885
0.03054657,0.0094718,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,0,1,1,10,9.3179384
0.03581744,0.00913962,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,0,10,9.3889885
0.01397091,0.0091446,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,0,10,9.3889885
0.01745977,0.01071395,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,0,10,9.0721123
-0.08940217,0.00904778,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,0,0,0,10,9.4024472
-0.136475,0.01014831,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,0,0,0,10,9.1620951
-0.01910824,0.00914382,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,0,0,0,10,9.3889885
-0.00676032,0.00947601,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,0,0,0,10,9.3179384
-0.07203669,0.00912173,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,0,0,0,10,9.3889885
-0.08857217,0.00910955,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,0,0,0,10,9.3889885
-0.05116258,0.01070155,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,0,0,0,10,9.0721123
0.00707615,0.01071532,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,1,10,9.0721123
0.01448436,0.01071446,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,1,10,9.0721123
0.01011976,0.01071504,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,1,10,9.0721123
0.01964145,0.01071352,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,1,10,9.0721123
0.0027781,0.01071554,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,1,10,9.0721123
-0.07138028,0.01019718,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,1,10,9.1661795
0.00146024,0.01022165,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,1,10,9.166493
-0.00106691,0.01066913,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,1,10,9.080801
-0.01150041,0.01022258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,1,10,9.1661795
0.0465069,0.0102122,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.7917595,1,0,0,15,0.066,0,0,1,1,1,10,9.1661795
-0.01106112,0.01463238,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101,1,0,0,9.5,0.239,3.1354942,1,1,1,1,6,8.4489144
-0.01142465,0.01463232,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101,1,0,0,9.5,0.239,3.1354942,1,1,1,1,6,8.4489144
-0.01675697,0.01463122,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101,1,0,0,9.5,0.239,3.1354942,1,1,1,1,6,8.4489144
-0.00881837,0.01463271,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101,1,0,0,9.5,0.239,3.1354942,1,1,1,1,6,8.4489144
-0.00559694,0.01463305,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101,1,0,0,9.5,0.239,3.1354942,1,1,1,1,6,8.4489144
-0.01105913,0.01463238,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.9459101,1,0,0,9.5,0.239,3.1354942,1,1,1,1,6,8.4489144
0.02887291,0.04277821,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2.3025851,1,0,0,15,0.001,0,1,0,0,0,10,6.302619
0.02887291,0.04277821,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2.3025851,1,0,0,15,0.001,0,1,0,0,0,10,6.302619
-0.02887291,0.04277821,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2.3025851,1,0,0,15,0.001,0,1,0,0,0,10,6.302619
-0.02887291,0.04277821,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2.3025851,1,0,0,15,0.001,0,1,0,0,0,10,6.302619
0.02887291,0.04277821,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2.3025851,1,0,0,15,0.001,0,1,0,0,0,10,6.302619
0.02887291,0.04277821,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2.3025851,1,0,0,15,0.001,0,1,0,0,0,10,6.302619
0.22215538,0.07370392,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.16639489,0.07453907,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.13202478,0.07493119,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.18460087,0.07429372,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.15619761,0.07466505,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.18376456,0.07746891,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.9459101,1,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.0814044
0.19603101,0.07412622,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.9459101,1,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
-0.09725357,0.07523456,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
-0.19335924,0.07416631,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
-0.18865742,0.07423547,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.12990689,0.07495234,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.18587472,0.08304261,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,4.9416424
0.17194598,0.08325668,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,4.9416424
0.15902611,0.08343991,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,4.9416424
0.22926346,0.08028174,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,4.9904326
0.19735642,0.0808564,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,4.9904326
0.19070278,0.08096495,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,4.9904326
0.19556799,0.08088596,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,4.9904326
0.25176656,0.07982181,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,4.9904326
0.14125883,0.08165157,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,4.9904326
0.19482075,0.07567336,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,1,5,5.123964
0.18838144,0.07577035,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,5.123964
0.18305541,0.07584801,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,5.123964
0.21561473,0.07381484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,5.164786
0.16234785,0.07459005,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,5.164786
0.15704175,0.07465494,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,1,1,0,5,5.164786
0.21561473,0.07381484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.19899553,0.07408107,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.22217626,0.07370356,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.22217626,0.07370356,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
0.21561473,0.07381484,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.9459101,0,1,0,9.5,0.239,3.2321211,1,0,1,0,5,5.164786
-0.01471954,0.00694369,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.9459101,1,0,0,11.5,0.097,1.6094379,0,0,0,0,6,9.9396266
-0.03095594,0.00717762,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1.9459101,1,0,0,11.5,0.097,1.6094379,0,0,0,0,6,9.8726159
