PCC,SEPCC,dummies,Hstatistic,developed,undeveloped,Logit,lnobs,citations,firstpub,quadratic,Boone,Ifrecursive,regulation,OLS,reviewed_journal,ownership,Concentration,FE,endogeneity,NPL,Lerner,global,HHI,macro,Zscore,RE,T,DtoD,sampleyear,GMM,someAveraged,profit_volat,profitability,SLS,capitalization
-0.0069489,0.003019,0,0,0.05,0,0,0.2797356,0.0437734,0.35,0,0,0.00025,0,0,0.05,0.05,0,0,0,0,0,0.05,0,0,0.05,0.05,0.1098612,0,0.625,0,0,0,0,0,0
-0.004161,0.003223,0,0,0.05,0,0,0.2738232,0.0437734,0.35,0,0,0.00025,0,0,0.05,0.05,0,0,0.05,0,0,0.05,0,0,0.05,0,0.1098612,0,0.625,0.05,0,0,0,0,0
-0.0113535,0.0033602,0,0,0.05,0,0,0.2673554,0.0437734,0.35,0,0,0.00025,0,0,0.05,0,0,0,0.05,0,0,0.05,0,0,0.05,0,0.1039721,0,0.65,0.05,0,0,0,0,0
-0.0085512,0.0033995,0,0,0.05,0,0,0.2673554,0.0437734,0.35,0,0,0.00025,0,0,0.05,0,0,0,0.05,0,0,0.05,0,0,0.05,0,0.1039721,0,0.65,0.05,0,0,0,0,0
-0.0034238,0.0001847,0,0,0,0,0,0.5947371,0.1576701,0.4210526,0,0,0.0313684,0,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.0013303,0.0001851,0,0,0,0,0,0.5947371,0.1576701,0.4210526,0,0,0.0313684,0,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0,0,0.1388977,0,0.5263158,0,0,0.0526316,0,0,0
-0.0028254,0.0001849,0,0,0,0,0,0.5947371,0.1576701,0.4210526,0,0,0.0313684,0,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0,0,0.1388977,0,0.5263158,0,0,0,0,0,0.0526316
-0.0034848,0.0002153,0,0,0,0,0,0.5786033,0.1576701,0.4210526,0,0,0.0313684,0,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1307846,0,0.5789474,0,0,0,0,0,0
-0.0039906,0.0001896,0,0,0,0,0,0.5919078,0.1576701,0.4210526,0,0,0.0313684,0,0,0.0526316,0,0,0,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0.0526316,0
-0.0033679,0.0001848,0,0,0,0,0,0.5947371,0.1576701,0.4210526,0,0,0.0313684,0,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
