PCC,SE PCC,dummies,Zscore,NPL,profitability,profit_volat,lnobs,citations,firstpub,DtoD,quadratic,Lerner,Boone,Hstatistic,Concentration,HHI,developed,undeveloped,GMM,2SLS,Logit,FE,RE,OLS,endogeneity,macro,someAveraged,T,sampleyear,reviewed_journal,regulation,global,ownership,IFrecursive,capitalization
-0.89380761,0.027291835,0,0,1,0,0,5.634789603,0.972955075,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
0.833965384,0.033582499,0,0,1,0,0,5.634789603,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
-0.034766219,0.068317268,0,1,0,0,0,5.411646052,0.972955075,12,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.079441542,16,1,0,1,1,0.066,0
0.533481198,0.057818513,0,1,0,0,0,5.411646052,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.079441542,16,1,0,1,1,0.066,0
-0.440070157,0.061383514,0,1,0,0,0,5.411646052,0.972955075,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.079441542,16,1,0,1,1,0.066,0
0.652656043,0.051792184,0,1,0,0,0,5.411646052,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.079441542,16,1,0,1,1,0.066,0
-0.513499427,0.052318667,0,0,1,0,0,5.634789603,0.972955075,12,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
0.255853058,0.058941695,0,0,1,0,0,5.634789603,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
0.296765173,0.058224359,0,0,1,0,0,5.634789603,0.972955075,12,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
0.74492434,0.04067679,0,0,1,0,0,5.634789603,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
-0.126696976,0.067966709,0,1,0,0,0,5.411646052,0.972955075,12,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.079441542,16,1,0,1,1,0.066,0
0.496510457,0.059476486,0,1,0,0,0,5.411646052,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.079441542,16,1,0,1,1,0.066,0
-0.122480526,0.068002987,0,1,0,0,0,5.411646052,0.972955075,12,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.079441542,16,1,0,1,1,0.066,0
0.677232214,0.050414085,0,1,0,0,0,5.411646052,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.079441542,16,1,0,1,1,0.066,0
-0.211718505,0.06680895,0,0,1,0,0,5.634789603,0.972955075,12,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
-0.010668195,0.060854599,0,0,1,0,0,5.634789603,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
-0.151929257,0.060151583,0,0,1,0,0,5.634789603,0.972955075,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
0.065553901,0.060727158,0,0,1,0,0,5.634789603,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
-0.099276132,0.060669874,0,0,1,0,0,5.634789603,0.972955075,12,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
-0.030631047,0.060942466,0,0,1,0,0,5.634789603,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
-0.016010833,0.060963261,0,0,1,0,0,5.634789603,0.972955075,12,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
0.060549752,0.060859205,0,0,1,0,0,5.634789603,0.972955075,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,1,0.066,0
-0.021637301,0.032067506,0,0,0,0,1,6.887552572,0.549306144,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,0,0.091,0
-0.181372446,0.031543034,0,0,0,0,1,6.887552572,0.549306144,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,0,0.091,0
-0.068041382,0.034020691,0,0,0,0,1,6.766191715,0.549306144,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.197224577,15.5,1,0,1,0,0.091,0
-0.050053432,0.034056974,0,0,0,0,1,6.766191715,0.549306144,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.197224577,15.5,1,0,1,0,0.091,0
-0.06401844,0.03200922,0,0,0,0,1,6.887552572,0.549306144,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,0,0.091,0
-0.06151058,0.032014279,0,0,0,0,1,6.887552572,0.549306144,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,0,0.091,0
-0.10176803,0.033922677,0,0,0,0,1,6.766191715,0.549306144,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.197224577,15.5,1,0,1,0,0.091,0
-0.054861855,0.034048361,0,0,0,0,1,6.766191715,0.549306144,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.197224577,15.5,1,0,1,0,0.091,0
-0.225144567,0.031251501,0,1,0,0,0,6.887552572,0.549306144,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,0,0.091,0
0.047835447,0.032038296,0,1,0,0,0,6.887552572,0.549306144,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,0,0.091,0
-0.083391396,0.033980943,0,1,0,0,0,6.766191715,0.549306144,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.197224577,15.5,1,0,1,0,0.091,0
-0.027852952,0.034086487,0,1,0,0,0,6.766191715,0.549306144,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.197224577,15.5,1,0,1,0,0.091,0
-0.092281065,0.031938151,0,1,0,0,0,6.887552572,0.549306144,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,0,0.091,0
0.003879593,0.032074774,0,1,0,0,0,6.887552572,0.549306144,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.302585093,15,1,0,1,0,0.091,0
-0.048022061,0.034060375,0,1,0,0,0,6.766191715,0.549306144,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2.197224577,15.5,1,0,1,0,0.091,0
0.019134862,0.034093474,0,1,0,0,0,6.766191715,0.549306144,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2.197224577,15.5,1,0,1,0,0.091,0
-0.0211168,0.005162964,1,0,0,0,0,10.53286925,1.242453325,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.026843724,0.005162255,1,0,0,0,0,10.53286925,1.242453325,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.012429477,0.005163717,1,0,0,0,0,10.53286925,1.242453325,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.016492325,0.005163551,1,0,0,0,0,10.53286925,1.242453325,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.023748865,0.005162797,1,0,0,0,0,10.53286925,1.242453325,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.01203326,0.005163879,1,0,0,0,0,10.53286925,1.242453325,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.015013449,0.005163671,1,0,0,0,0,10.53286925,1.242453325,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.025812662,0.005162532,1,0,0,0,0,10.53286925,1.242453325,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.013351429,0.005163793,1,0,0,0,0,10.53286925,1.242453325,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.003759768,0.005164217,1,0,0,0,0,10.53286925,1.242453325,11,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.013278338,0.005163798,1,0,0,0,0,10.53286925,1.242453325,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.005543893,0.005164174,1,0,0,0,0,10.53286925,1.242453325,11,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.017908605,0.006372673,0,1,0,0,0,10.2982287,1.242453325,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.708050201,10.5,1,0,1,0,0.362,0
0.012746354,0.006373177,0,1,0,0,0,10.2982287,1.242453325,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.708050201,10.5,1,0,1,0,0.362,0
0.011471896,0.006373275,0,1,0,0,0,10.2982287,1.242453325,11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.708050201,10.5,1,0,1,0,0.362,0
-0.029685375,0.005877727,0,0,1,0,0,10.43361568,1.242453325,11,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.008400159,0.005880111,0,0,1,0,0,10.43361568,1.242453325,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.020100271,0.005879131,0,0,1,0,0,10.43361568,1.242453325,11,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.03520059,0.005160296,1,0,0,0,0,10.53286925,1.242453325,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.011573163,0.00516315,1,0,0,0,0,10.53286925,1.242453325,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.014456278,0.005162956,1,0,0,0,0,10.53286925,1.242453325,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.019909985,0.005542067,1,0,0,0,0,10.39139249,1.242453325,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.014780161,0.00554256,1,0,0,0,0,10.39139249,1.242453325,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.011563417,0.005542795,1,0,0,0,0,10.39139249,1.242453325,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.034298851,0.006025474,1,0,0,0,0,10.39139249,1.242453325,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.004066533,0.006028971,1,0,0,0,0,10.39139249,1.242453325,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.016878855,0.006028162,1,0,0,0,0,10.39139249,1.242453325,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.008985303,0.005542942,1,0,0,0,0,10.39139249,1.242453325,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.015241935,0.005542522,1,0,0,0,0,10.39139249,1.242453325,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.007390686,0.005543014,1,0,0,0,0,10.39139249,1.242453325,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.016410126,0.006028209,1,0,0,0,0,10.39139249,1.242453325,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.016922608,0.006028158,1,0,0,0,0,10.39139249,1.242453325,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.009043162,0.006028775,1,0,0,0,0,10.39139249,1.242453325,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.018613482,0.006432182,0,1,0,0,0,10.28291665,1.242453325,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.012865528,0.006432764,0,1,0,0,0,10.28291665,1.242453325,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.014473401,0.006432623,0,1,0,0,0,10.28291665,1.242453325,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.017924392,0.006459455,0,0,1,0,0,10.27594726,1.242453325,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
-0.011074452,0.006460097,0,0,1,0,0,10.27594726,1.242453325,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.01937784,0.00645928,0,0,1,0,0,10.27594726,1.242453325,11,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.772588722,10,1,0,1,0,0.362,0
0.018123562,0.039399048,0,1,0,0,0,6.480044562,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.197224577,11.5,0,0,1,0,0,0
0.035442686,0.039380762,0,1,0,0,0,6.480044562,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.197224577,11.5,0,0,1,0,0,0
0.027179764,0.039390962,0,1,0,0,0,6.480044562,0,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.197224577,11.5,0,0,1,0,0,0
0.042519474,0.039369883,0,1,0,0,0,6.480044562,0,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.197224577,11.5,0,0,1,0,0,0
0.002521945,0.039405395,0,1,0,0,0,6.480044562,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.197224577,11.5,0,0,1,0,0,0
0.037802261,0.039377355,0,1,0,0,0,6.480044562,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2.197224577,11.5,0,0,1,0,0,0
-0.186286059,0.036924444,0,1,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.195796347,0.036571872,0,1,0,0,0,6.593044534,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.184491385,0.036755912,0,1,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.144005284,0.040774807,0,1,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.154140937,0.037238493,0,1,0,0,0,6.579251212,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.171336753,0.036844859,0,1,0,0,0,6.587550015,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.119827424,0.037337889,0,0,0,0,0,6.584791392,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.128897826,0.037008343,0,0,0,0,0,6.593044534,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.105325706,0.037189864,0,0,0,0,0,6.584791392,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.101026865,0.041634587,0,0,0,0,0,6.584791392,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.091094635,0.037558901,0,0,0,0,0,6.579251212,0.549306144,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.102638832,0.037226411,0,0,0,0,0,6.587550015,0.549306144,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.101621214,0.037414176,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.085939387,0.037181599,0,0,0,0,0,6.593044534,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.090684661,0.037243788,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.097598971,0.041648904,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.099629262,0.037528065,0,0,0,0,0,6.579251212,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.109044541,0.037200895,0,0,0,0,0,6.587550015,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.185757638,0.036928204,0,1,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.168581875,0.037149501,0,1,0,0,0,6.579251212,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.09841489,0.037426297,0,0,0,0,0,6.584791392,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.090194069,0.037561993,0,0,0,0,0,6.579251212,0.549306144,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.116399089,0.037353225,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.108728893,0.037492114,0,0,0,0,0,6.579251212,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.174641976,0.037004737,0,1,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.184071463,0.037044922,0,1,0,0,0,6.579251212,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.122341622,0.037326355,0,0,0,0,0,6.584791392,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.100366881,0.037525269,0,0,0,0,0,6.579251212,0.549306144,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.10281469,0.037409564,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.085868174,0.037576412,0,0,0,0,0,6.579251212,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.195147275,0.036859742,0,1,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.167696285,0.037155194,0,1,0,0,0,6.579251212,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.135719101,0.037260889,0,0,0,0,0,6.584791392,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.109025606,0.037490889,0,0,0,0,0,6.579251212,0.549306144,12,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.11179896,0.037373095,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.105723506,0.037504339,0,0,0,0,0,6.579251212,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.068902015,0.037492985,0,1,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2.079441542,17,1,0,1,0,0.083,0
-0.084347295,0.037474848,0,0,0,0,0,6.584791392,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2.197224577,16.5,1,0,1,0,0.083,0
0.065854928,0.03752723,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2.197224577,16.5,1,0,1,0,0.083,0
-0.072424701,0.037510105,0,1,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2.079441542,17,1,0,1,0,0.083,0
0.026568782,0.037595594,0,1,0,0,0,6.584791392,0.549306144,12,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2.079441542,17,1,0,1,0,0.083,0
-0.085938636,0.037496261,0,0,0,0,0,6.584791392,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2.197224577,16.5,1,0,1,0,0.083,0
0.011692736,0.037632924,0,0,0,0,0,6.584791392,0.549306144,12,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2.197224577,16.5,1,0,1,0,0.083,0
0.064947784,0.037556035,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,2.197224577,16.5,1,0,1,0,0.083,0
0.028496148,0.037620213,0,0,0,0,0,6.584791392,0.549306144,12,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,2.197224577,16.5,1,0,1,0,0.083,0
-0.299318715,0.037453789,0,1,0,0,0,6.498282149,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.945910149,17.5,1,0,1,0,0.083,0
-0.087341623,0.039133584,0,0,0,0,0,6.498282149,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.088733305,0.039128752,0,0,0,0,0,6.498282149,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.219010138,0.0366699,0,1,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.100843785,0.037417151,0,0,0,0,0,6.584791392,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.111986233,0.037372302,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.168834088,0.037068976,0,1,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.079441542,17,1,0,1,0,0.083,0
-0.094674294,0.037466449,0,0,0,0,0,6.584791392,0.549306144,12,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.106819149,0.037420164,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.098440348,0.037426203,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.081269058,0.037196223,0,0,0,0,0,6.593044534,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.101186235,0.037205935,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.108907283,0.041599778,0,0,0,0,0,6.584791392,0.549306144,12,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.098811493,0.03753114,0,0,0,0,0,6.579251212,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
0.093940444,0.037258563,0,0,0,0,0,6.587550015,0.549306144,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.197224577,16.5,1,0,1,0,0.083,0
-0.033960757,0.019079077,0,1,0,0,0,8.032684876,0.757215797,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.302585093,11,1,0,1,1,0.26,0
0.00687227,0.019089638,0,1,0,0,0,8.032684876,0.757215797,8,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.302585093,11,1,0,1,1,0.26,0
